recStatus,primaryKey,mTrnFmly,mTrnGrp,mTrnType,mTrnTypo,internal,portfolio,counterparty,strategy,mInstrument,mPlInscur,mMktIndex,mCommentBs,mBtrader,mBcomment0,mBcomment1,mBcomment2,mBsection,mBentity,mStrader,mScomment0,mScomment1,mScomment2,mSsection,mSentity,mTrnDate,mTrnExp,mBrwNom1,mBrwNomu1,mBrwNom2,mBrwNomu2,mBrwRte1,mBrwRte2,mBrwMrg1,mBrwMrg2,mAlmStrate,mAnSegment,mBlockpymnt,mBmaFact,mCustdyAcc,mCustdyPos,mDerecog,mDfUsiPre,mDfUsiVal,mDfVenue,mDmtradedat,mEmUtiPre,mEmUtiVal,mExptMat,mForbear,mFundedNb,mGainshare,mHedgetype,mIfrsMacro,mIfrsOffse,mIfrs9Class,mIfrs9Hedge,mIfrs9Model,mIntxferPr,mModcshflow,mOptionTyp,mRestrucDt,mRestrucFg,mSgExclude,mSpbaMidas,mSppi,mTdr,mRplAmo,mRplUsrdat,mRplDate1,mRplDate2,mRplAmttyp,mRplCur,mAccPror
"MATCHED","428400","IRD","IRS","","IRS TRD","N","DIRS | TSDT","MERRILINTL","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","CAUSO | MUREXFO","Novated from 72040 on 12122013","ASSIGN","","TRD","DCLNY | DEXIA_NY","","","ASSIGN","","","DCLNY | DEXIA_NY","20080507","20240315","11695000","USD","11695000","USD","3.795","0","0","0","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY428400","","0","OIPBYND1F4","DCLNY428400","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","428401","IRD","IRS","","IRS TRD","N","DIRS | TSDT","JPMCHBKNY","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","CAUSO | MUREXFO","","ASSIGN","","TRD","DCLNY | DEXIA_NY","","","ASSIGN","","","DCLNY | DEXIA_NY","20080507","20321201","16900000","USD","16900000","USD","4.2325","0","0","0","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY428401","","0","OIPBYND1F4","DCLNY428401","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","428402","IRD","IRS","","IRS TRD","N","DIRS | TSDT","MERRILINTL","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","CAUSO | MUREXFO","Novated from 72040 on 12122013","ASSIGN","","TRD","DCLNY | DEXIA_NY","","","ASSIGN","","","DCLNY | DEXIA_NY","20080507","20320701","21840000","USD","21840000","USD","4.286","0","0","0","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY428402","","0","OIPBYND1F4","DCLNY428402","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","428403","IRD","IRS","","IRS TRD","N","DIRS | TSDT","MERRILINTL","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","CAUSO | MUREXFO","Novated from 72040 on 12122013","ASSIGN","","TRD","DCLNY | DEXIA_NY","","","ASSIGN","","","DCLNY | DEXIA_NY","20080507","20351203","10900000","USD","10900000","USD","4.335","0","0","0","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY428403","","0","OIPBYND1F4","DCLNY428403","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MISSING","428431","IRD","BOND","CALL","OTH FVH","N","MFEN","ORAEDU","PUB-2008-011","","USD","ORAEDU FRN 0543BOND","B","TCHUA","","","","AFS","DCLNY","","","","","","DCLNY","20080507","20430501","94.765","CTR","0","USD","100","0","0.85","0","","PubFin","","0","000300602","COLLATERAL","N","","","","0.85","","","","","0","0","Perfect","NoHedge","Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","20080508","20430501","USR","","0"
"MATCHED","428456","IRD","IRS","","IRS TRD","N","DSWA | TSDS","RBSLONDON","FED-2007-019","USDLIBOR6M6M | USD LIBOR S 6M M","USD","USD6MLIBOR | USD LIBOR 6M","B","CAUSO | MUREXFO","","","","TRD","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20080507","20180430","57269588.25","USD","57269588.25","USD","4.159","0","0","0","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY428456","","0","YD7WP4IMB5","TRI000416565905","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","428486","IRD","LN_BR","","","Y","MFEN | ABBA","NMIS | NBTA","PUB-2008-011","USD INT FUND 1M | USD LIBOR 1M","USD","USD1MFUNDING | USD LIBOR 1M","B","DIEGJ | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","DIEGJ | ","","","FUNDING","ACR | AFS","DCLNY | DEXIA_NY","20080507","20430501","94765000","USD","94765000","USD","0","0","-0.03 | 0","0","LTFL","","","0","000076742","HELD","","","","","0","","","","","428431","0","Perfect","","Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","428916","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","NOELJ | MUREXFO","","COLLAPSE","76.25","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20300102","4075000","USD","4075000","USD","4.228","0","0","0","","","","76.25","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20300101","USR","","0"
"MATCHED","428917","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","NOELJ | MUREXFO","","COLLAPSE","75.95","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20280103","11555000","USD","11555000","USD","4.2","0","0","0","","","","75.95","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20280101","USR","","0"
"MATCHED","428918","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","NOELJ | MUREXFO","","COLLAPSE","76.25","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20300102","5765000","USD","5765000","USD","4.28","0","0","0","","","","76.25","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20300101","USR","","0"
"MATCHED","428919","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","NOELJ | MUREXFO","","COLLAPSE","76.7","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20330701","14110000","USD","14110000","USD","4.365","0","0","0","","","","76.7","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20330701","USR","","0"
"MATCHED","428920","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDLIB3M6MA1WWE | USD LIBOR S 3M WEEKLY AVG","USD","USD3MLIBAWTHU2 | 8966","B","NOELJ | MUREXFO","","COLLAPSE","","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20240701","5500000","USD","5500000","USD","3.922","0","0","0","","","","0","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20240701","USR","","0"
"MATCHED","428921","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDLIB3M6MA1WWE | USD LIBOR S 3M WEEKLY AVG","USD","USD3MLIBAWTHU2 | 8966","B","NOELJ | MUREXFO","","COLLAPSE","","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20250701","5850000","USD","5850000","USD","3.96","0","0","0","","","","0","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20250701","USR","","0"
"MATCHED","428922","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDLIB3M6MA1WWE | USD LIBOR S 3M WEEKLY AVG","USD","USD3MLIBAWTHU2 | 8966","B","NOELJ | MUREXFO","","COLLAPSE","","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20260701","6225000","USD","6225000","USD","3.996","0","0","0","","","","0","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20260701","USR","","0"
"MATCHED","428923","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDLIB3M6MA1WWE | USD LIBOR S 3M WEEKLY AVG","USD","USD3MLIBAWTHU2 | 8966","B","NOELJ | MUREXFO","","COLLAPSE","","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20270701","6625000","USD","6625000","USD","4.032","0","0","0","","","","0","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20270701","USR","","0"
"MATCHED","428924","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDLIB3M6MA1WWE | USD LIBOR S 3M WEEKLY AVG","USD","USD3MLIBAWTHU2 | 8966","B","NOELJ | MUREXFO","","COLLAPSE","","TRD","DCLNY | DEXIA_NY","VIGOJ | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20290702","9520000","USD","9520000","USD","4.09","0","0","0","","","","0","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20290701","USR","","0"
"MATCHED","428925","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","NOELJ | MUREXFO","","COLLAPSE","75.75","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20260817","6335000","USD","6335000","USD","4.131","0","0","0","","","","75.75","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20260815","USR","","0"
"MATCHED","428926","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","NOELJ | MUREXFO","","COLLAPSE","75.95","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20270816","6660000","USD","6660000","USD","4.257","0","0","0","","","","75.95","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20270815","USR","","0"
"MATCHED","428927","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","NOELJ | MUREXFO","","COLLAPSE","76.17","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20290201","11215000","USD","11215000","USD","4.218","0","0","0","","","","76.17","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20290201","USR","","0"
"MATCHED","428928","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","NOELJ | MUREXFO","","COLLAPSE","76.55","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20320202","9820000","USD","9820000","USD","4.32","0","0","0","","","","76.55","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20320201","USR","","0"
"MATCHED","428929","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","NOELJ | MUREXFO","","COLLAPSE","76.65","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20330201","15250000","USD","15250000","USD","4.33","0","0","0","","","","76.65","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20330201","USR","","0"
"MATCHED","428930","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","NOELJ | MUREXFO","","COLLAPSE","75.55","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20250902","10970000","USD","10970000","USD","4.135","0","0","0","","","","75.55","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20250901","USR","","0"
"MATCHED","428934","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDLIB3M6MA1WWE | USD LIBOR S 3M WEEKLY AVG","USD","USD3MLIBAWTHU2 | 8966","B","NOELJ | MUREXFO","","COLLAPSE","","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080512","20320802","54825000","USD","54825000","USD","4.219","0","0","0","","","","0","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080522","20320801","USR","","0"
"MATCHED","429016","IRD","IRS","","IRS TRD","N","DIRS | TSDT","DEXIA-BE","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","CAUSO | MUREXFO","","ASSIGN","75","TRD","DCLNY | DEXIA_NY","","","ASSIGN","75","","DCLNY | DEXIA_NY","20080512","20260102","6260000","USD","6260000","USD","3.83","0","0","0","","","","0","000076742","HELD","","F4G136OIPBYND1F41110","DCLNY429016","","0","OIPBYND1F4","","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","429017","IRD","IRS","","IRS TRD","N","DIRS | TSDT","DEXIA-BE","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","CAUSO | MUREXFO","","ASSIGN","75.125","TRD","DCLNY | DEXIA_NY","","","ASSIGN","75.125","","DCLNY | DEXIA_NY","20080512","20270104","8020000","USD","8020000","USD","3.85","0","0","0","","","","0","000076742","HELD","","F4G136OIPBYND1F41110","DCLNY429017","","0","OIPBYND1F4","","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","429018","IRD","IRS","","IRS TRD","N","DIRS | TSDT","DEXIA-BE","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","CAUSO | MUREXFO","","ASSIGN","75.25","TRD","DCLNY | DEXIA_NY","","","ASSIGN","75.25","","DCLNY | DEXIA_NY","20080512","20280103","7290000","USD","7290000","USD","3.86125","0","0","0","","","","0","000076742","HELD","","F4G136OIPBYND1F41110","DCLNY429018","","0","OIPBYND1F4","","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","429019","IRD","IRS","","IRS TRD","N","DIRS | TSDT","DEXIA-BE","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","CAUSO | MUREXFO","","ASSIGN","75.325","TRD","DCLNY | DEXIA_NY","","","ASSIGN","75.325","","DCLNY | DEXIA_NY","20080512","20290102","4605000","USD","4605000","USD","3.875","0","0","0","","","","0","000076742","HELD","","F4G136OIPBYND1F41110","DCLNY429019","","0","OIPBYND1F4","","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","426072","IRD","IRS","","IRS TRD","N","DIRS | TSDT","BARCLAYLN","PFME-CT","USDLIBOR3M6M | USD LIBOR S 3M","USD","USD3MLIBOR | USD LIBOR 3M","B","PAULL | MUREXFO","","","","TRD","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20080416","20280418","143000000","USD","143000000","USD","4.82687","0","0","0","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY426072","","0","OIPBYND1F4","DCLNY426072","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","426101","IRD","CS","","CCS TRD","N","DIRS | TSDT","CITINY","PFME-CT","BS_EUR3MUSD3M | EUR-USD 3M-3M","EUR | USD","EUR3MEURIBOR__USD3MLIBOR | 8951__8952","B","CAUSO | GOMEN","","","","TRD","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20080416","20320315","156543519.1","EUR","250000000","USD","0","0","0.94","0.939","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY426101"," | Off-Facility","0","OIPBYND1F4","DCLNY426101","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","426106","IRD","CS","","CCS TRD","N","DIRS | TSDT","RBSLONDON","PFME-CT","BS_EUR3MUSD3M | EUR-USD 3M-3M","EUR | USD","EUR3MEURIBOR__USD3MLIBOR | 8951__8952","B","CAUSO | GOMEN","","","","TRD","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20080416","20280315","45325610.52","EUR","72385000","USD","0","0","0.945","0.95","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY426106"," | Off-Facility","0","YD7WP4IMB5","TRI000416565938","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","426109","IRD","IRS","","IRS TRD","N","DIRS | TSDT","CITINY","","USDLIBOR1M6M | USD LIBOR S 1M","USD","USD1MLIBOR | USD LIBOR 1M","B","CEUST | MUREXFO","","","","TRD","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20080416","20180423","45000000","USD","45000000","USD","4.3425","0","0","0","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY426109","","0","OIPBYND1F4","DCLNY426109","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","426113","IRD","IRS","","IRS TRD","N","DIRS | TSDT","CITINY","","USDLIBOR1M6M | USD LIBOR S 1M","USD","USD1MLIBOR | USD LIBOR 1M","B","CEUST | MUREXFO","","","","TRD","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20080416","20280421","45000000","USD","45000000","USD","4.795","0","0","0","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY426113","","0","OIPBYND1F4","DCLNY426113","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","426119","IRD","IRS","","IRS TRD","N","DIRS | TSDT","BOADERIVATES","PFME-CT","USDLIBOR3M6M | USD LIBOR S 3M","USD","USD3MLIBOR | USD LIBOR 3M","B","PAULL | MUREXFO","","","","TRD","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20080416","20280418","56000000","USD","56000000","USD","4.87","0","0","0","","","","0","000076742","HELD","","OIPBYND1F4","DCLNY426119","","0","OIPBYND1F4","DCLNY426119","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","426122","IRD","CS","","CCS TRD","N","DIRS | TSDT","DEXHYPOBER","PFME-CT","CS_EUR3MUSD6M | USD-EUR EURIBOR S-3M","EUR | USD","EUR3MEURIBOR | 8951","B","CAUSO | GOMEN","","","","TRD","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20080416","20320315","93926111.46 | 150000000","EUR | USD","150000000 | -93926111.46","USD | EUR","0 | 5.85","5.85 | 0","0.94 | 0","0 | 0.94","","","","0","000076742","HELD","","F4G136OIPBYND1F41110","DCLNY426122"," | Off-Facility","0","F4G136OIPBYND1F41110","DCLNY426122","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","426329","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDLIB3M6MA1WWE | USD LIBOR S 3M WEEKLY AVG","USD","USD3MLIBAWTHU2 | 8966","B","PAULL | MUREXFO","","COLLAPSE","","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080417","20320802","54475000","USD","54475000","USD","4.24","0","0","0","","","","0","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080424","20320801","USR","","0"
"MISMATCH","427963","IRD","BOND","","OTH FVH","N","MFEN | ABBA","MLVGEN","PUB-2008-010","","USD","MLVGEN 5.76 633BOND | 2110           BOND","B","TCHUA | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20080502","20330601","6.775 | 6775000","CTR","0 | 100000000","USD","100","0","0","0","","PubFin","","0","000300602","COLLATERAL","N","","","","1.15","","","","","0","0","Perfect","FVH-A-P-IR","Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","20080507","20330601","USR","","0"
"MISMATCH","427969","IRD","LN_BR","","","Y","MFEN | ABBA","NBTA","PUB-2008-010","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","DIEGJ | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","DIEGJ | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20080502","20330601","6775000","USD","6775000","USD","0","0","-0.03 | 0","0","","","","0","000076742","HELD","","","","","0","","","","","427457","0","Perfect","","Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","428117","IRD","IRS","","IRS TRD","N","DSWA | TSDS","NEPHOLDCO","FED-2007-019","USDLIBOR6M6M | USD LIBOR S 6M M","USD","USD6MLIBOR | USD LIBOR 6M","B","CAUSO | MUREXFO","","","","TRD","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20080507","20180430","57269588.25","USD","57269588.25","USD","4.169","0","0","0","","","","0","000076742","HELD","","F4G136OIPBYND1F41110","DCLNY428117","","0","OIPBYND1F4","","","","0","0","Perfect","","Y","TR","NOH","","0","","","","","","","","","N","N","","","USR","","0"
"MATCHED","428186","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","PAULL | MUREXFO","","COLLAPSE","75.85","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080507","20261102","5720000","USD","5720000","USD","4.225","0","0","0","","","","75.85","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080515","20261101","USR","","0"
"MATCHED","428189","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","PAULL | MUREXFO","","COLLAPSE","76.2","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080507","20281101","6135000","USD","6135000","USD","4.275","0","0","0","","","","76.2","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080515","20281101","USR","","0"
"MATCHED","428202","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","PAULL | MUREXFO","","COLLAPSE","76.3","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080507","20291101","13660000","USD","13660000","USD","4.31","0","0","0","","","","76.3","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080515","20291101","USR","","0"
"MATCHED","428204","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","PAULL | MUREXFO","","COLLAPSE","76.55","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080507","20341201","11015000","USD","11015000","USD","4.58","0","0","0","","","","76.55","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080515","20341201","USR","","0"
"MATCHED","428205","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","PAULL | MUREXFO","","COLLAPSE","76.95","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080507","20351203","25755000","USD","25755000","USD","4.52","0","0","0","","","","76.95","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","N","","","","0","","","","","","","","","N","N","20080515","20351201","USR","","0"
"MATCHED","428209","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","PAULL | MUREXFO","","COLLAPSE","75.1","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080507","20240315","27315000","USD","27315000","USD","4.1375","0","0","0","","","","75.1","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","Y","","","","0","","","","","","","","","N","N","20080515","20240315","USR","","0"
"MATCHED","428213","IRD","IRS","","IRS FVH SEC","Y","DIRS | TSDT","FTOD","","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","PAULL | MUREXFO","","COLLAPSE","76.3","TRD","DCLNY | DEXIA_NY","YANGC | ","","COLLAPSE","","AFS","DCLNY | DEXIA_NY","20080507","20320701","22140000","USD","22140000","USD","4.32","0","0","0","","","","76.3","000076742","HELD","","","","","0","","","","","0","0","Perfect","FVH-A-F-BMA","N","","","","0","","","","","","","","","N","N","20080515","20320701","USR","","0"
